timestep,cpu_demand_norm,batch_share,service_demand_norm,batch_demand_norm
217,0.4682260958906348,0.0018288294571544045,0.4673697902138616,0.0008563056767731958
218,0.5549778057499365,0.003303829801085332,0.5531442535363589,0.0018335522135775868
219,0.5693803612469265,0.002589510018174105,0.567905945097326,0.0014744161496005072
220,0.5803452919459148,0.002654387600644516,0.5788048305988811,0.001540461347033658
221,0.5445573020781262,0.0021419655168269675,0.5433908791151386,0.0011664229629876728
222,0.52185200271891,0.002523073227858253,0.5205353319019457,0.001316670816964294
223,0.5334479143299014,0.005580123998076407,0.5304712088214253,0.00297670550847609
224,0.5266980749227133,0.005457020612711947,0.5238238726711844,0.0028742022515289476
225,0.5231475334084301,0.0076064052595063375,0.5191682612588144,0.0039792721496156504
226,0.5226789395970662,0.006056240022560283,0.5195134704841291,0.003165469112937121
227,0.5211483543017043,0.004890175892823767,0.5185998471829133,0.002548507118790974
228,0.522853058982231,0.004685414748306303,0.5204032755484785,0.0024497834337524104
229,0.5200284872770528,0.004457431690564057,0.5177104958178679,0.0023179914591848223
230,0.5160816609058053,0.004217800907113374,0.5139049312082923,0.002176729697513082
231,0.4989533857414923,0.006752938741125524,0.49558398409290283,0.003369401648589471
232,0.5112074795746694,0.005885408687258721,0.508198814633389,0.0030086649412803946
233,0.5223275261872337,0.004368231707479565,0.5200458785256532,0.0022816476615804366
234,0.533483433042117,0.0055093183777565275,0.5305443029602294,0.002939130081887579
235,0.5111776823287699,0.006484962412735596,0.5078627142726385,0.0033149680561313697
236,0.5198158559082797,0.004971393739636163,0.5172316466164537,0.0025842092918260356
237,0.5014871862782597,0.0048240799036679514,0.4990679720209878,0.0024192142572719393
238,0.515048857968425,0.0038518981139547513,0.5130649422438219,0.001983915724603125
239,0.5235789085303273,0.0035862602663727094,0.5217012182943542,0.0018776902359731041
240,0.531991846354955,0.0030560903219900284,0.530366031221932,0.0016258151330229842
241,0.5281631941429703,0.0024534320490916697,0.5268673816353093,0.001295812507660989
242,0.5278325797490203,0.0024666343173265913,0.5265306097940083,0.0013019699550119582
243,0.5131783478169182,0.003822232397998077,0.5112168609099412,0.0019614869069769503
244,0.5112908787704834,0.0035768850303153042,0.5094620500800725,0.001828828690410899
245,0.5217565083628356,0.0014828994761697065,0.5209827959098963,0.000773712452939384
246,0.5283739981582732,0.0020750336117190946,0.5272776043525365,0.00109639380573682
247,0.4737782210342471,0.0026369660178465733,0.472528883965384,0.0012493370688631121
248,0.4192312927600154,0.001592694552748452,0.41856358536369487,0.0006677073963205681
249,0.3639787356683254,0.004937274425230677,0.3621816727653824,0.0017970629029430197
250,0.3602147301661281,0.005206730892189785,0.3583391890027503,0.0018755411633777869
251,0.3606649490161629,0.003431130672965743,0.3594274604469299,0.0012374885692329825
252,0.37080756828186806,0.0025767290802696484,0.3698520976374921,0.0009554706443759627
253,0.36194412476656307,0.0022114459913448433,0.3611437048827572,0.0008004198838058337
254,0.36086530371705117,0.0022481342505097828,0.36005403006794423,0.000811273649106918
255,0.33200438952235106,0.005552084349632835,0.3301610731472746,0.001843316375076449
256,0.34560690489245577,0.005266890015422986,0.34378663133581644,0.0018202735566393167
257,0.35423525445899023,0.0028794991467215,0.3532152343460369,0.0010200201129533359
258,0.35980229168864664,0.002318646665448731,0.3589680373048019,0.0008342543838446921
259,0.34190583370605504,0.002443924499208354,0.34107024166263855,0.0008355920434164854
260,0.34822814369285776,0.0019894124367333074,0.34753537429297465,0.0006927693998831244
261,0.3641631160240978,0.00402085355761524,0.36269886946348007,0.001464246560617745
262,0.37986792022493415,0.004969678926877749,0.37798009862679544,0.0018878215981387332
263,0.43145934687600046,0.00254672386458502,0.4303605390607131,0.0010988078152873767
264,0.4498345617017839,0.001562026893217071,0.4491319080189072,0.0007026536828767003
265,0.42771003930596296,0.0015614664168965993,0.4270421844434172,0.0006678548625457856
266,0.4007027398466806,0.0015267837850987584,0.40009095340083806,0.0006117864458425581
267,0.42040294679785123,0.002994707266496229,0.41914396303821927,0.0012589837596319526
