timestep,net_demand_normalized,net_demand_mw
930,0.66613156,9779.846
931,0.66790724,9805.915
932,0.66897184,9821.546
933,0.6693888,9827.667
934,0.67027247,9840.641
935,0.67145914,9858.063
936,0.6722774,9870.076
937,0.6733854,9886.344
938,0.6739927,9895.26
939,0.67418027,9898.014
940,0.67417777,9897.978
941,0.67447627,9902.359
942,0.6742094,9898.441
943,0.67351323,9888.221
944,0.67246103,9872.772
945,0.6719405,9865.13
946,0.67127854,9855.411
947,0.6701585,9838.968
948,0.669717,9832.486
949,0.66906226,9822.873
950,0.6681417,9809.358
951,0.6670878,9793.885
952,0.66617477,9780.4795
953,0.6646865,9758.631
954,0.6631727,9736.405
955,0.66103524,9705.024
956,0.6592156,9678.31
957,0.65704334,9646.417
958,0.6546959,9611.953
959,0.6519611,9571.802
960,0.6499865,9542.812
961,0.6459153,9483.04
962,0.6413912,9416.619
963,0.63707095,9353.19
964,0.6329742,9293.045
965,0.62822926,9223.382
966,0.62338495,9152.259
967,0.6186304,9082.455
968,0.6140568,9015.308
969,0.60929173,8945.35
970,0.6043438,8872.705
971,0.5995116,8801.762
972,0.5949454,8734.722
973,0.59154445,8684.791
974,0.5879201,8631.581
975,0.5844195,8580.186
976,0.5807968,8526.999
977,0.5771421,8473.343
978,0.5732754,8416.573
979,0.5690637,8354.739
980,0.56532794,8299.893
981,0.56226873,8254.979
982,0.5596349,8216.31
983,0.5563228,8167.6826
984,0.5530426,8119.5244
985,0.55047846,8081.8784
986,0.5475919,8039.4995
987,0.54511297,8003.1045
988,0.54240435,7963.3384
989,0.54002756,7928.4434
990,0.53756565,7892.299
991,0.53585994,7867.2563
992,0.5339101,7838.6294
993,0.5320192,7810.868
994,0.530649,7790.752
995,0.5284681,7758.7314
996,0.52715427,7739.443
997,0.5264333,7728.8584
998,0.52647954,7729.5376
999,0.52656895,7730.85
1000,0.5264201,7728.6646
1001,0.5267059,7732.861
1002,0.5272039,7740.1724
1003,0.52786213,7749.8364
1004,0.5291794,7769.1753
1005,0.5303952,7787.026
1006,0.53196186,7810.0264
1007,0.5333784,7830.824
1008,0.5351992,7857.5557
1009,0.5363632,7874.645
1010,0.5377254,7894.6436
1011,0.53926396,7917.232
1012,0.54099,7942.5728
1013,0.5430831,7973.3027
1014,0.54547846,8008.4707
1015,0.54794383,8044.6665
1016,0.5500863,8076.121
1017,0.55261505,8113.247
1018,0.55526197,8152.108
1019,0.55785596,8190.1914
1020,0.5613717,8241.809
1021,0.5656121,8304.063
1022,0.570483,8375.577
1023,0.57530147,8446.319
